Rate	34.48
RJ Local Transform Add / Remove	34.48
Local Transform Move	3.45
Local Transform Change Scale	27.59
Rate Tried	% Accepted	RJ Local Transform Add / Remove Tried	% Accepted	Local Transform Move Tried	% Accepted	Local Transform Change Scale Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Sigma^2 1 - Dev	Sigma^2 1 - Tried	Sigma^2 1 - Accepted	VarRates - Dev	VarRates - Tried	VarRates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1433	0.263782	1363	0.061629	135	0.400000	1069	0.260056	0.000007	689	0.307692	0.021794	744	0.223118	45.173716	1069	0.260056	0.198500	0.226574	
1313	0.254379	1418	0.059944	146	0.424658	1123	0.268923	0.000007	643	0.315708	0.034048	670	0.195522	45.173716	1123	0.268923	0.195750	0.226560	
1409	0.385380	1301	0.063797	143	0.482517	1147	0.266783	0.000007	692	0.302023	0.025653	717	0.465830	45.173716	1147	0.266783	0.250250	0.226571	
1415	0.260071	1366	0.071010	144	0.451389	1075	0.306977	0.000007	670	0.283582	0.047830	745	0.238926	45.173716	1075	0.306977	0.215000	0.226566	
1338	0.342302	1375	0.071273	140	0.514286	1147	0.290323	0.000007	662	0.315710	0.028574	676	0.368343	45.173716	1147	0.290323	0.240250	0.226572	
1406	0.274538	1339	0.079164	124	0.330645	1131	0.293546	0.000007	715	0.330070	0.028125	691	0.217077	45.173716	1131	0.293546	0.216250	0.226567	
1332	0.295045	1427	0.065172	126	0.301587	1115	0.317489	0.000007	661	0.328290	0.027286	671	0.262295	45.173716	1115	0.317489	0.219500	0.226564	
1382	0.301737	1417	0.081157	120	0.350000	1081	0.297872	0.000007	729	0.319616	0.025426	653	0.281776	45.173716	1081	0.297872	0.224000	0.226563	
1399	0.230164	1354	0.067208	149	0.355705	1098	0.301457	0.000007	719	0.272601	0.025387	680	0.185294	45.173716	1098	0.301457	0.199250	0.226551	
1320	0.265909	1418	0.061354	145	0.337931	1117	0.288272	0.000007	663	0.298643	0.016439	657	0.232877	45.173716	1117	0.288272	0.202250	0.226540	
1407	0.253731	1378	0.071843	131	0.419847	1084	0.250923	0.000007	712	0.307584	0.024043	695	0.198561	45.173716	1084	0.250923	0.195750	0.226525	
1340	0.327612	1434	0.079498	154	0.396104	1072	0.279851	0.000007	690	0.334783	0.017258	650	0.320000	45.173716	1072	0.279851	0.228500	0.226526	
1401	0.252677	1370	0.072993	128	0.382812	1101	0.301544	0.000007	697	0.284075	0.023880	704	0.221591	45.173716	1101	0.301544	0.208750	0.226518	
1387	0.260995	1427	0.079888	151	0.417219	1035	0.312077	0.000007	700	0.318571	0.023716	687	0.202329	45.173716	1035	0.312077	0.215500	0.226513	
1339	0.275579	1384	0.077312	149	0.530201	1128	0.307624	0.000007	664	0.305723	0.023597	675	0.245926	45.173716	1128	0.307624	0.225500	0.226513	
1482	0.243590	1293	0.068832	122	0.368852	1103	0.304624	0.000007	749	0.287049	0.022575	733	0.199181	45.173716	1103	0.304624	0.207750	0.226504	
1385	0.363899	1328	0.067771	125	0.320000	1162	0.348537	0.000007	675	0.291852	0.013305	710	0.432394	45.173716	1162	0.348537	0.259750	0.226519	
1360	0.272794	1377	0.069717	127	0.275591	1136	0.323063	0.000007	681	0.314244	0.020633	679	0.231222	45.173716	1136	0.323063	0.217250	0.226515	
1418	0.281382	1382	0.065847	136	0.419118	1064	0.313910	0.000007	721	0.331484	0.023187	697	0.229555	45.173716	1064	0.313910	0.220250	0.226512	
1361	0.236591	1393	0.074659	120	0.383333	1126	0.293961	0.000007	696	0.295977	0.023001	665	0.174436	45.173716	1126	0.293961	0.200750	0.226501	
1400	0.297143	1388	0.072046	145	0.406897	1067	0.321462	0.000007	679	0.332842	0.019148	721	0.263523	45.173716	1067	0.321462	0.229500	0.226502	
1400	0.217143	1365	0.069597	131	0.389313	1104	0.332428	0.000007	707	0.281471	0.022716	693	0.151515	45.173716	1104	0.332428	0.204250	0.226492	
1333	0.225056	1421	0.078818	139	0.460432	1107	0.327010	0.000007	639	0.319249	0.019085	694	0.138329	45.173716	1107	0.327010	0.209500	0.226484	
1404	0.259972	1357	0.069270	99	0.313131	1140	0.321930	0.000007	694	0.309798	0.013528	710	0.211268	45.173716	1140	0.321930	0.214250	0.226479	
1366	0.243045	1390	0.076978	162	0.444444	1082	0.326248	0.000007	762	0.316273	0.021736	604	0.150662	45.173716	1082	0.326248	0.216000	0.226474	
1290	0.250388	1437	0.067502	135	0.422222	1138	0.268893	0.000007	672	0.321429	0.020052	618	0.173139	45.173716	1138	0.268893	0.195750	0.226460	
1420	0.277465	1317	0.086560	132	0.469697	1131	0.276746	0.000007	680	0.286765	0.010848	740	0.268919	45.173716	1131	0.276746	0.220750	0.226457	
1345	0.226022	1426	0.070827	144	0.388889	1085	0.304147	0.000007	708	0.288136	0.019654	637	0.156986	45.173716	1085	0.304147	0.197750	0.226444	
1368	0.233918	1366	0.071010	144	0.493056	1122	0.313725	0.000007	668	0.279940	0.014032	700	0.190000	45.173716	1122	0.313725	0.210000	0.226437	
1378	0.285922	1428	0.062325	133	0.428571	1061	0.328935	0.000007	697	0.295552	0.010838	681	0.276065	45.173716	1061	0.328935	0.222250	0.226435	
1381	0.239681	1364	0.071114	171	0.473684	1084	0.289668	0.000007	720	0.275000	0.018535	661	0.201210	45.173716	1084	0.289668	0.205750	0.226426	
1325	0.235472	1391	0.061826	139	0.438849	1145	0.310917	0.000007	656	0.307927	0.018288	669	0.164425	45.173716	1145	0.310917	0.203750	0.226416	
1392	0.257184	1362	0.071953	126	0.460317	1120	0.272321	0.000007	687	0.320233	0.017610	705	0.195745	45.173716	1120	0.272321	0.204750	0.226406	
1419	0.264271	1404	0.065527	129	0.418605	1048	0.312977	0.000007	727	0.298487	0.010953	692	0.228324	45.173716	1048	0.312977	0.212250	0.226399	
1335	0.259925	1358	0.072165	136	0.404412	1171	0.281810	0.000007	686	0.330904	0.017167	649	0.184900	45.173716	1171	0.281810	0.207500	0.226391	
1326	0.267722	1440	0.070139	146	0.335616	1088	0.271140	0.000007	693	0.330447	0.016882	633	0.199052	45.173716	1088	0.271140	0.200000	0.226379	
1368	0.319444	1401	0.052106	109	0.440367	1122	0.294118	0.000007	688	0.332849	0.014421	680	0.305882	45.173716	1122	0.294118	0.222000	0.226377	
1389	0.335493	1327	0.065561	158	0.436709	1126	0.301066	0.000007	757	0.293263	0.015740	632	0.386076	45.173716	1126	0.301066	0.240250	0.226383	
1414	0.419378	1311	0.054157	118	0.364407	1157	0.282627	0.000007	718	0.295265	0.016223	696	0.547414	45.173716	1157	0.282627	0.258500	0.226398	
1392	0.279454	1359	0.064753	150	0.346667	1099	0.282075	0.000007	680	0.297059	0.021763	712	0.262640	45.173716	1099	0.282075	0.209750	0.226390	
1392	0.331178	1377	0.068991	128	0.328125	1103	0.286491	0.000007	729	0.278464	0.018237	663	0.389140	45.173716	1103	0.286491	0.228500	0.226391	
1360	0.377206	1415	0.081979	119	0.512605	1106	0.293852	0.000007	673	0.307578	0.018619	687	0.445415	45.173716	1106	0.293852	0.253750	0.226403	
1340	0.307463	1409	0.078779	136	0.455882	1115	0.273543	0.000007	697	0.308465	0.028437	643	0.306376	45.173716	1115	0.273543	0.222500	0.226402	
1382	0.336469	1368	0.069444	118	0.516949	1132	0.309187	0.000007	686	0.341108	0.019481	696	0.331897	45.173716	1132	0.309187	0.242750	0.226409	
1357	0.316139	1396	0.057307	145	0.420690	1102	0.313067	0.000007	702	0.316239	0.019591	655	0.316031	45.173716	1102	0.313067	0.228750	0.226410	
1382	0.293777	1368	0.070906	128	0.437500	1122	0.299465	0.000007	662	0.297583	0.019570	720	0.290278	45.173716	1122	0.299465	0.223750	0.226409	
1308	0.334862	1472	0.067255	126	0.357143	1094	0.305302	0.000007	625	0.278400	0.019527	683	0.386530	45.173716	1094	0.305302	0.229000	0.226410	
1405	0.351601	1359	0.058867	133	0.323308	1103	0.308250	0.000007	705	0.300709	0.019849	700	0.402857	45.173716	1103	0.308250	0.239250	0.226416	
1415	0.255830	1381	0.057929	134	0.522388	1070	0.279439	0.000007	717	0.322176	0.035698	698	0.187679	45.173716	1070	0.279439	0.202750	0.226405	
1336	0.237275	1418	0.062764	148	0.472973	1098	0.263206	0.000007	650	0.273846	0.031560	686	0.202624	45.173716	1098	0.263206	0.191250	0.226389	
1355	0.285609	1336	0.055389	109	0.330275	1200	0.285833	0.000007	648	0.302469	0.019489	707	0.270156	45.173716	1200	0.285833	0.210000	0.226382	
1413	0.283793	1347	0.066073	153	0.483660	1087	0.306348	0.000007	711	0.323488	0.019262	702	0.243590	45.173716	1087	0.306348	0.224250	0.226381	
1379	0.247281	1411	0.065202	139	0.510791	1071	0.258637	0.000007	687	0.283843	0.019154	692	0.210983	45.173716	1071	0.258637	0.195250	0.226367	
1358	0.247423	1453	0.078458	123	0.495935	1066	0.314259	0.000007	669	0.281016	0.019066	689	0.214804	45.173716	1066	0.314259	0.211500	0.226361	
1405	0.229893	1393	0.079684	133	0.473684	1069	0.320861	0.000007	720	0.295833	0.018979	685	0.160584	45.173716	1069	0.320861	0.210000	0.226353	
1347	0.324425	1422	0.070323	143	0.405594	1088	0.296875	0.000007	678	0.293510	0.010501	669	0.355755	45.173716	1088	0.296875	0.229500	0.226355	
1373	0.297888	1356	0.062684	149	0.375839	1122	0.300357	0.000007	688	0.328488	0.018831	685	0.267153	45.173716	1122	0.300357	0.221750	0.226353	
1447	0.221838	1338	0.060538	157	0.433121	1058	0.275047	0.000007	724	0.266575	0.018781	723	0.177040	45.173716	1058	0.275047	0.190250	0.226337	
1373	0.329206	1412	0.067280	131	0.458015	1084	0.250000	0.000007	671	0.305514	0.009429	702	0.351852	45.173716	1084	0.250000	0.219500	0.226333	
1406	0.278805	1335	0.065169	142	0.457746	1117	0.279320	0.000007	704	0.279830	0.018612	702	0.277778	45.173716	1117	0.279320	0.214000	0.226328	
1391	0.240115	1350	0.062222	162	0.438272	1097	0.257976	0.000007	675	0.282963	0.018632	716	0.199721	45.173716	1097	0.257976	0.193000	0.226313	
1294	0.317620	1448	0.062845	156	0.416667	1102	0.272232	0.000007	661	0.295008	0.011959	633	0.341232	45.173716	1102	0.272232	0.216750	0.226309	
1374	0.306405	1360	0.069118	124	0.467742	1142	0.269702	0.000007	687	0.286754	0.018714	687	0.326055	45.173716	1142	0.269702	0.220250	0.226306	
1344	0.276042	1395	0.055197	144	0.451389	1117	0.294539	0.000007	639	0.302034	0.018730	705	0.252482	45.173716	1117	0.294539	0.210500	0.226299	
1390	0.282014	1370	0.072993	145	0.455172	1095	0.284932	0.000007	693	0.301587	0.018654	697	0.262554	45.173716	1095	0.284932	0.217500	0.226295	
1402	0.276034	1381	0.068791	148	0.385135	1069	0.251637	0.000007	665	0.300752	0.018562	737	0.253731	45.173716	1069	0.251637	0.202000	0.226284	
1378	0.284470	1387	0.066330	139	0.338129	1096	0.302007	0.000007	687	0.294032	0.018492	691	0.274964	45.173716	1096	0.302007	0.215500	0.226280	
1407	0.274343	1364	0.068182	163	0.392638	1066	0.289869	0.000007	676	0.310651	0.018535	731	0.240766	45.173716	1066	0.289869	0.213000	0.226274	
1362	0.273128	1387	0.077145	146	0.417808	1105	0.276923	0.000007	715	0.311888	0.018469	647	0.230294	45.173716	1105	0.276923	0.211500	0.226267	
1363	0.263390	1369	0.056976	132	0.393939	1136	0.232394	0.000007	667	0.287856	0.018375	696	0.239943	45.173716	1136	0.232394	0.188250	0.226250	
1414	0.316124	1367	0.072421	136	0.551471	1083	0.263158	0.000007	682	0.299120	0.018428	732	0.331967	45.173716	1083	0.263158	0.226500	0.226250	
1419	0.315011	1374	0.078603	130	0.446154	1077	0.285980	0.000007	722	0.279778	0.018490	697	0.351506	45.173716	1077	0.285980	0.230250	0.226252	
1380	0.363043	1392	0.066092	124	0.564516	1104	0.295290	0.000007	697	0.301291	0.018588	683	0.426061	45.173716	1104	0.295290	0.247250	0.226261	
1370	0.265693	1360	0.065441	139	0.381295	1131	0.280283	0.000007	699	0.268956	0.027341	671	0.262295	45.173716	1131	0.280283	0.205750	0.226252	
1365	0.309158	1398	0.074392	162	0.438272	1075	0.265116	0.000007	691	0.324168	0.018994	674	0.293769	45.173716	1075	0.265116	0.220500	0.226250	
1373	0.370721	1397	0.047960	153	0.366013	1077	0.259053	0.000007	696	0.278736	0.019052	677	0.465288	45.173716	1077	0.259053	0.227750	0.226251	
1359	0.254599	1404	0.060541	137	0.386861	1100	0.342727	0.000007	694	0.273775	0.029569	665	0.234586	45.173716	1100	0.342727	0.215250	0.226246	
1305	0.301916	1400	0.050714	157	0.318471	1138	0.275044	0.000007	678	0.293510	0.019646	627	0.311005	45.173716	1138	0.275044	0.207000	0.226237	
1371	0.361050	1424	0.071629	131	0.442748	1074	0.313780	0.000007	705	0.290780	0.019750	666	0.435435	45.173716	1074	0.313780	0.248000	0.226247	
1361	0.246877	1379	0.063089	156	0.467949	1104	0.259964	0.000007	647	0.315301	0.036568	714	0.184874	45.173716	1104	0.259964	0.195750	0.226233	
1359	0.311994	1413	0.071479	171	0.403509	1057	0.256386	0.000007	659	0.300455	0.028016	700	0.322857	45.173716	1057	0.256386	0.216250	0.226229	
1358	0.361561	1409	0.053229	140	0.407143	1093	0.264410	0.000007	689	0.312046	0.020247	669	0.412556	45.173716	1093	0.264410	0.228000	0.226230	
1338	0.357250	1360	0.065441	147	0.435374	1155	0.309957	0.000007	660	0.296970	0.030404	678	0.415929	45.173716	1155	0.309957	0.247250	0.226239	
1406	0.317923	1395	0.060932	130	0.300000	1069	0.308700	0.000007	693	0.327561	0.039116	713	0.308555	45.173716	1069	0.308700	0.225250	0.226239	
1349	0.378058	1403	0.064861	134	0.335821	1114	0.298923	0.000007	692	0.320809	0.021105	657	0.438356	45.173716	1114	0.298923	0.244750	0.226247	
1407	0.351102	1366	0.068814	162	0.462963	1065	0.263850	0.000007	679	0.297496	0.028389	728	0.401099	45.173716	1065	0.263850	0.236000	0.226251	
1360	0.301471	1369	0.078159	122	0.450820	1149	0.281114	0.000007	670	0.280597	0.035252	690	0.321739	45.173716	1149	0.281114	0.223750	0.226250	
1404	0.346154	1348	0.079377	155	0.419355	1093	0.274474	0.000007	719	0.273992	0.021895	685	0.421898	45.173716	1093	0.274474	0.239500	0.226256	
1380	0.282609	1346	0.066122	147	0.380952	1127	0.300799	0.000007	694	0.291066	0.027918	686	0.274052	45.173716	1127	0.300799	0.218500	0.226252	
1331	0.302029	1432	0.076816	155	0.419355	1082	0.305915	0.000007	643	0.284603	0.022178	688	0.318314	45.173716	1082	0.305915	0.227000	0.226253	
1372	0.377551	1458	0.077503	151	0.562914	1019	0.291462	0.000007	675	0.306667	0.022114	697	0.446198	45.173716	1019	0.291462	0.253250	0.226264	
1386	0.256133	1370	0.059124	123	0.317073	1121	0.297948	0.000007	682	0.312317	0.034561	704	0.201705	45.173716	1121	0.297948	0.202250	0.226254	
1417	0.314749	1321	0.059046	106	0.311321	1156	0.300173	0.000007	720	0.322222	0.022180	697	0.307030	45.173716	1156	0.300173	0.226000	0.226254	
1383	0.270427	1355	0.062731	168	0.416667	1094	0.286106	0.000007	674	0.271513	0.022162	709	0.269394	45.173716	1094	0.286106	0.210500	0.226247	
1367	0.340892	1377	0.063907	151	0.417219	1105	0.259729	0.000007	651	0.319508	0.022175	716	0.360335	45.173716	1105	0.259729	0.226000	0.226247	
1325	0.339623	1447	0.058051	142	0.387324	1086	0.235727	0.000007	668	0.302395	0.022160	657	0.377473	45.173716	1086	0.235727	0.211250	0.226240	
1333	0.458365	1440	0.075694	131	0.496183	1096	0.268248	0.000007	679	0.282769	0.022179	654	0.640673	45.173716	1096	0.268248	0.269750	0.226259	
1414	0.371994	1402	0.079173	119	0.378151	1065	0.261972	0.000007	706	0.273371	0.034126	708	0.470339	45.173716	1065	0.261972	0.240250	0.226265	
1348	0.255935	1424	0.076545	133	0.360902	1095	0.281279	0.000007	677	0.288035	0.067852	671	0.223547	45.173716	1095	0.281279	0.202500	0.226255	
1408	0.501420	1379	0.058738	107	0.448598	1106	0.348101	0.000007	701	0.299572	0.023163	707	0.701556	45.173716	1106	0.348101	0.305000	0.226290	
1404	0.455128	1387	0.056236	154	0.428571	1055	0.323223	0.000007	688	0.308140	0.039482	716	0.596369	45.173716	1055	0.323223	0.281000	0.226313	
1387	0.346071	1346	0.073551	103	0.485437	1164	0.316151	0.000007	648	0.294753	0.066784	739	0.391069	45.173716	1164	0.316151	0.249250	0.226323	
1398	0.501431	1389	0.063355	132	0.537879	1081	0.288622	0.000007	685	0.278832	0.024240	713	0.715288	45.173716	1081	0.288622	0.293000	0.226353	
1445	0.433910	1368	0.071637	136	0.455882	1051	0.314938	0.000007	727	0.323246	0.042192	718	0.545961	45.173716	1051	0.314938	0.279500	0.226376	
1356	0.323009	1390	0.081295	125	0.512000	1129	0.342781	0.000007	616	0.327922	0.083528	740	0.318919	45.173716	1129	0.342781	0.250500	0.226386	
1378	0.520319	1403	0.074127	141	0.574468	1078	0.307050	0.000007	683	0.316252	0.024918	695	0.720863	45.173716	1078	0.307050	0.308250	0.226422	
1301	0.509608	1425	0.072982	151	0.569536	1123	0.355298	0.000007	641	0.319813	0.028199	660	0.693939	45.173716	1123	0.355298	0.313000	0.226460	
1347	0.463994	1386	0.073593	137	0.474453	1130	0.346903	0.000007	656	0.295732	0.034021	691	0.623734	45.173716	1130	0.346903	0.296000	0.226490	
1398	0.359800	1388	0.078530	110	0.509091	1104	0.283514	0.000007	667	0.283358	0.052309	731	0.429549	45.173716	1104	0.283514	0.245250	0.226499	
1410	0.346099	1387	0.077866	138	0.550725	1065	0.338028	0.000007	704	0.329545	0.054937	706	0.362606	45.173716	1065	0.338028	0.258000	0.226512	
1447	0.447132	1313	0.071592	130	0.423077	1110	0.281081	0.000007	742	0.293801	0.025581	705	0.608511	45.173716	1110	0.281081	0.277000	0.226534	
1406	0.409673	1367	0.068032	142	0.422535	1085	0.322581	0.000007	694	0.328530	0.042819	712	0.488764	45.173716	1085	0.322581	0.269750	0.226553	
1393	0.371141	1385	0.059206	141	0.439716	1081	0.351526	0.000007	677	0.322009	0.044041	716	0.417598	45.173716	1081	0.351526	0.260250	0.226568	
1414	0.284300	1303	0.074444	142	0.443662	1141	0.304119	0.000007	754	0.315650	0.079432	660	0.248485	45.173716	1141	0.304119	0.227250	0.226568	
1353	0.524760	1447	0.060815	130	0.423077	1070	0.331776	0.000007	672	0.328869	0.026059	681	0.718062	45.173716	1070	0.331776	0.302000	0.226601	
1343	0.386448	1369	0.071585	140	0.421429	1148	0.332753	0.000007	717	0.298466	0.035637	626	0.487220	45.173716	1148	0.332753	0.264500	0.226617	
1443	0.413028	1342	0.070790	123	0.560976	1092	0.336996	0.000007	722	0.311634	0.046531	721	0.514563	45.173716	1092	0.336996	0.282000	0.226641	
1413	0.326964	1304	0.086656	139	0.489209	1144	0.323427	0.000007	716	0.331006	0.078261	697	0.322812	45.173716	1144	0.323427	0.253250	0.226653	
1394	0.488522	1383	0.070860	135	0.503704	1088	0.323529	0.000007	707	0.311174	0.026161	687	0.671033	45.173716	1088	0.323529	0.299750	0.226685	
1354	0.368538	1358	0.069956	146	0.465753	1142	0.326620	0.000007	667	0.304348	0.045502	687	0.430859	45.173716	1142	0.326620	0.258750	0.226699	
1360	0.316912	1388	0.064841	130	0.400000	1122	0.324421	0.000007	710	0.335211	0.061953	650	0.296923	45.173716	1122	0.324421	0.234250	0.226702	
1403	0.432644	1360	0.092647	144	0.493056	1093	0.296432	0.000007	706	0.308782	0.026323	697	0.558106	45.173716	1093	0.296432	0.282000	0.226726	
1397	0.308518	1417	0.075512	146	0.589041	1040	0.316346	0.000007	721	0.264910	0.052339	676	0.355030	45.173716	1040	0.316346	0.238250	0.226731	
1333	0.479370	1426	0.053296	170	0.352941	1071	0.286648	0.000007	653	0.272588	0.026418	680	0.677941	45.173716	1071	0.286648	0.270500	0.226750	
1410	0.372340	1337	0.080030	141	0.411348	1112	0.284173	0.000007	689	0.306241	0.052655	721	0.435506	45.173716	1112	0.284173	0.251500	0.226761	
1385	0.283032	1355	0.084871	160	0.481250	1100	0.323636	0.000007	713	0.333801	0.095333	672	0.229167	45.173716	1100	0.323636	0.235000	0.226764	
1384	0.428468	1383	0.089660	138	0.579710	1095	0.258447	0.000007	704	0.286932	0.026989	680	0.575000	45.173716	1095	0.258447	0.270000	0.226783	
1402	0.450785	1410	0.067376	118	0.389831	1070	0.315888	0.000007	741	0.255061	0.032435	661	0.670197	45.173716	1070	0.315888	0.277750	0.226805	
1415	0.408481	1315	0.072243	167	0.425150	1103	0.317316	0.000007	728	0.328297	0.039026	687	0.493450	45.173716	1103	0.317316	0.273500	0.226825	
1354	0.338996	1399	0.072194	158	0.474684	1089	0.356290	0.000007	693	0.285714	0.056873	661	0.394856	45.173716	1089	0.356290	0.255750	0.226838	
1389	0.503960	1362	0.078561	133	0.458647	1116	0.342294	0.000007	689	0.297533	0.027080	700	0.707143	45.173716	1116	0.342294	0.312500	0.226875	
1391	0.419123	1411	0.077250	126	0.563492	1072	0.302239	0.000007	682	0.310850	0.050356	709	0.523272	45.173716	1072	0.302239	0.271750	0.226894	
1332	0.298799	1362	0.067548	142	0.457746	1164	0.294674	0.000007	646	0.301858	0.081473	686	0.295918	45.173716	1164	0.294674	0.224500	0.226893	
1395	0.458781	1364	0.067449	122	0.475410	1119	0.280608	0.000007	729	0.293553	0.027453	666	0.639640	45.173716	1119	0.280608	0.276000	0.226914	
1388	0.384726	1375	0.079273	139	0.482014	1098	0.313297	0.000007	718	0.320334	0.047992	670	0.453731	45.173716	1098	0.313297	0.263500	0.226930	
1398	0.288269	1326	0.060332	156	0.448718	1120	0.294643	0.000007	710	0.292958	0.079890	688	0.283430	45.173716	1120	0.294643	0.220750	0.226927	
1417	0.477064	1353	0.062823	142	0.443662	1088	0.305147	0.000007	717	0.329149	0.028022	700	0.628571	45.173716	1088	0.305147	0.289000	0.226954	
1428	0.390756	1379	0.074692	122	0.442623	1071	0.329599	0.000007	717	0.319386	0.040636	711	0.462729	45.173716	1071	0.329599	0.267000	0.226971	
1390	0.286331	1395	0.068100	155	0.419355	1060	0.296226	0.000007	724	0.292818	0.069566	666	0.279279	45.173716	1060	0.296226	0.218000	0.226968	
1420	0.457042	1377	0.075527	142	0.408451	1061	0.316682	0.000007	696	0.307471	0.028617	724	0.600829	45.173716	1061	0.316682	0.286750	0.226993	
1391	0.408339	1329	0.066215	146	0.465753	1134	0.299824	0.000007	687	0.311499	0.036323	704	0.502841	45.173716	1134	0.299824	0.266000	0.227010	
1373	0.294246	1360	0.080882	155	0.451613	1112	0.287770	0.000007	662	0.318731	0.060404	711	0.271449	45.173716	1112	0.287770	0.226000	0.227010	
1384	0.348988	1334	0.074213	148	0.391892	1134	0.295414	0.000007	671	0.320417	0.029132	713	0.375877	45.173716	1134	0.295414	0.243750	0.227017	
1394	0.355811	1353	0.077605	131	0.427481	1122	0.306595	0.000007	703	0.290185	0.029180	691	0.422576	45.173716	1122	0.306595	0.250250	0.227027	
1332	0.328829	1402	0.057061	133	0.360902	1133	0.314210	0.000007	605	0.271074	0.043874	727	0.376891	45.173716	1133	0.314210	0.230500	0.227028	
1382	0.413893	1327	0.064054	127	0.433071	1164	0.340206	0.000007	700	0.270000	0.029453	682	0.561584	45.173716	1164	0.340206	0.277000	0.227050	
1445	0.426990	1365	0.079121	138	0.391304	1052	0.344106	0.000007	748	0.296791	0.034588	697	0.566714	45.173716	1052	0.344106	0.285250	0.227075	
1359	0.336277	1364	0.055718	148	0.371622	1129	0.299380	0.000007	680	0.275000	0.050174	679	0.397644	45.173716	1129	0.299380	0.231500	0.227077	
1386	0.437229	1377	0.091503	153	0.477124	1084	0.300738	0.000007	698	0.312321	0.029822	688	0.563953	45.173716	1084	0.300738	0.282750	0.227101	
1445	0.303806	1360	0.075000	142	0.429577	1053	0.347578	0.000007	717	0.278940	0.057189	728	0.328297	45.173716	1053	0.347578	0.242000	0.227107	
1314	0.497717	1418	0.071932	175	0.508571	1093	0.293687	0.000007	675	0.305185	0.030251	639	0.701095	45.173716	1093	0.293687	0.291500	0.227135	
1365	0.394872	1378	0.084906	115	0.547826	1142	0.322242	0.000007	705	0.253901	0.049565	660	0.545455	45.173716	1142	0.322242	0.271750	0.227154	
1363	0.381511	1462	0.064979	122	0.459016	1053	0.316239	0.000007	657	0.307458	0.050262	706	0.450425	45.173716	1053	0.316239	0.251000	0.227164	
1374	0.273654	1365	0.070330	141	0.382979	1120	0.333929	0.000007	669	0.273543	0.075179	705	0.273759	45.173716	1120	0.333929	0.225000	0.227163	
1425	0.451228	1359	0.066961	138	0.463768	1078	0.292208	0.000007	699	0.291845	0.031522	726	0.604683	45.173716	1078	0.292208	0.278250	0.227185	
1412	0.444759	1360	0.069853	134	0.522388	1094	0.297075	0.000007	702	0.310541	0.035625	710	0.577465	45.173716	1094	0.297075	0.279500	0.227207	
1376	0.425872	1431	0.069182	132	0.409091	1061	0.348728	0.000007	736	0.274457	0.039575	640	0.600000	45.173716	1061	0.348728	0.277250	0.227229	
1427	0.337071	1354	0.066470	143	0.503497	1076	0.315056	0.000007	699	0.316166	0.077569	728	0.357143	45.173716	1076	0.315056	0.245500	0.227236	
1347	0.437268	1392	0.074713	141	0.411348	1120	0.351786	0.000007	694	0.332853	0.032858	653	0.548239	45.173716	1120	0.351786	0.286250	0.227262	
1356	0.436578	1395	0.070968	141	0.333333	1108	0.331227	0.000007	687	0.310044	0.033962	669	0.566517	45.173716	1108	0.331227	0.276250	0.227282	
1391	0.347232	1384	0.055636	137	0.474453	1088	0.340074	0.000007	699	0.287554	0.060046	692	0.407514	45.173716	1088	0.340074	0.248750	0.227292	
1384	0.278902	1332	0.066817	138	0.471014	1146	0.287086	0.000007	696	0.317529	0.109221	688	0.239826	45.173716	1146	0.287086	0.217250	0.227287	
1373	0.418063	1369	0.075237	134	0.462687	1124	0.275801	0.000007	672	0.294643	0.035105	701	0.536377	45.173716	1124	0.275801	0.262250	0.227302	
1347	0.312546	1395	0.058065	128	0.398438	1130	0.299115	0.000007	656	0.303354	0.059362	691	0.321274	45.173716	1130	0.299115	0.222750	0.227300	
1388	0.419308	1357	0.068534	153	0.464052	1102	0.310345	0.000007	704	0.289773	0.035992	684	0.552632	45.173716	1102	0.310345	0.272000	0.227319	
1390	0.425899	1352	0.065089	143	0.538462	1115	0.332735	0.000007	701	0.330956	0.039989	689	0.522496	45.173716	1115	0.332735	0.282000	0.227343	
1338	0.352018	1419	0.063425	127	0.385827	1116	0.294803	0.000007	647	0.307573	0.055893	691	0.393632	45.173716	1116	0.294803	0.234750	0.227346	
1369	0.433893	1411	0.077959	145	0.475862	1075	0.307907	0.000007	690	0.310145	0.036654	679	0.559647	45.173716	1075	0.307907	0.276000	0.227366	
1331	0.341848	1444	0.063019	144	0.354167	1081	0.313599	0.000007	645	0.291473	0.066900	686	0.389213	45.173716	1081	0.313599	0.234000	0.227369	
1377	0.442266	1310	0.061832	135	0.429630	1178	0.326825	0.000007	670	0.297015	0.037288	707	0.579915	45.173716	1178	0.326825	0.283250	0.227393	
1360	0.311765	1380	0.073188	151	0.463576	1109	0.287647	0.000007	664	0.292169	0.070302	696	0.330460	45.173716	1109	0.287647	0.228500	0.227393	
1333	0.507127	1413	0.071479	138	0.471014	1116	0.307348	0.000007	638	0.326019	0.037869	695	0.673381	45.173716	1116	0.307348	0.296250	0.227423	
1409	0.418737	1304	0.063650	171	0.456140	1116	0.325269	0.000007	725	0.328276	0.059357	684	0.514620	45.173716	1116	0.325269	0.278500	0.227444	
